Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total,Power Ph-A,Power Ph-B,Power Ph-C,Total Power,Unix Timestamp
3/11/2022 0:00,243.99,244.99,243.8,7.62,7.92,4.81,0.99,1840.611762,1920.917592,1160.95122,4922.480574,69120000
3/11/2022 0:30,243.17,244.39,243,7.59,6.89,4.72,0.99,1827.203697,1667.008629,1135.4904,4629.702726,69121800
3/11/2022 1:00,242.31,243.25,242,7.5,6.62,3.93,0.99,1799.15175,1594.21185,941.5494,4334.913,69123600
3/11/2022 1:30,243,243.77,242.62,7.44,6.74,3.11,1,1807.92,1643.0098,754.5482,4205.478,69125400
3/11/2022 2:00,244.27,245.07,243.72,7.35,6.59,4.47,0.99,1777.430655,1598.861187,1078.534116,4454.825958,69127200
3/11/2022 2:30,244.06,245.14,243.82,7.35,6.56,3.78,0.99,1775.90259,1592.037216,912.423204,4280.36301,69129000
3/11/2022 3:00,244.16,245.45,243.89,7.2,5.99,4.5,0.99,1740.37248,1455.543045,1086.52995,4282.445475,69130800
3/11/2022 3:30,244.51,245.55,244.04,7.07,5.71,4.57,0.99,1711.398843,1388.069595,1104.110172,4203.57861,69132600
3/11/2022 4:00,245.09,246.07,244.56,6.95,5.8,4.57,0.98,1669.30799,1398.66188,1095.286416,4163.256286,69134400
3/11/2022 4:30,245.38,246.52,244.95,6.92,5.68,4.63,0.99,1681.049304,1386.231264,1122.777315,4190.057883,69136200
3/11/2022 5:00,244.63,245.98,244.44,6.98,5.96,4.63,0.98,1673.367052,1436.719984,1109.122056,4219.209092,69138000
3/11/2022 5:30,244.44,245.81,244.22,6.86,4.99,4.53,0.99,1660.089816,1214.325981,1095.253434,3969.669231,69139800
3/11/2022 6:00,244.7,245.78,244.22,6.86,6.02,4.75,0.98,1645.06916,1450.003688,1136.8441,4231.916948,69141600
3/11/2022 6:30,243.32,244.32,242.6,6.65,5.62,6.71,0.98,1585.71644,1345.616832,1595.28908,4526.622352,69143400
3/11/2022 7:00,243.75,244.59,243.34,6.47,6.26,5.65,0.98,1545.52125,1500.510732,1347.37358,4393.405562,69145200
3/11/2022 7:30,243.99,244.7,244.32,10.88,10.58,9.64,0.99,2628.065088,2563.03674,2331.692352,7522.79418,69147000
3/11/2022 8:00,243.77,244.34,244.66,16.69,13.97,11.85,0.99,4027.836087,3379.295502,2870.22879,10277.36038,69148800
3/11/2022 8:30,242.48,243.22,243.96,28.12,20.59,10.67,0.99,6750.352224,4957.820802,2577.022668,14285.19569,69150600
3/11/2022 9:00,240.26,240.8,241.43,25.55,19.77,15.51,1,6138.643,4760.616,3744.5793,14643.8383,69152400
3/11/2022 9:30,242.86,243.41,243.77,23.7,19.98,16.02,0.99,5698.22418,4814.698482,3866.143446,14379.06611,69154200
3/11/2022 10:00,242.39,242.81,243.25,24.31,22.73,16.36,0.99,5833.575891,5463.880587,3939.7743,15237.23078,69156000
3/11/2022 10:30,241.54,241.93,242.36,24.64,22.49,17.17,0.99,5892.030144,5386.595643,4119.707988,15398.33378,69157800
3/11/2022 11:00,241.69,242.29,242.43,27.78,22.61,18.32,0.99,6647.006718,5423.395131,4396.904424,16467.30627,69159600
3/11/2022 11:30,241.31,242.07,242.21,29.02,22.52,17.38,0.99,6932.788038,5396.902236,4167.513702,16497.20398,69161400
3/11/2022 12:00,242.03,242.6,242.88,30.17,22.86,18.87,0.99,7229.024649,5490.37764,4537.314144,17256.71643,69163200
3/11/2022 12:30,243.24,243.92,244.16,29.17,22.19,18.08,0.99,7024.357692,5358.458952,4370.268672,16753.08532,69165000
3/11/2022 13:00,242.7,243.51,243.89,26.7,21.74,17.41,0.99,6415.2891,5240.968326,4203.663651,15859.92108,69166800
3/11/2022 13:30,241.19,241.93,242.5,26.03,21.22,16.72,1,6278.1757,5133.7546,4054.6,15466.5303,69168600
3/11/2022 14:00,240.16,240.95,241.52,26.85,21.68,16.39,1,6448.296,5223.796,3958.5128,15630.6048,69170400
3/11/2022 14:30,240.38,241.26,241.5,27.9,21.98,17.93,0.99,6639.53598,5249.865852,4286.79405,16176.19588,69172200
3/11/2022 15:00,242.48,243.36,243.49,29.02,23.01,18.47,0.99,6966.401904,5543.716464,4452.287697,16962.40607,69174000
3/11/2022 15:30,243.77,244.82,244.88,29.57,21.83,18.65,0.99,7136.196111,5290.976394,4521.34188,16948.51439,69175800
3/11/2022 16:00,243.48,244.66,244.8,29.9,21.95,18.02,0.99,7207.25148,5316.58413,4367.18304,16891.01865,69177600
3/11/2022 16:30,243.85,244.99,245.19,30.47,21.8,17.35,0.99,7355.808405,5287.37418,4211.506035,16854.68862,69179400
3/11/2022 17:00,244.73,245.86,246.19,28.21,21.25,14.54,0.99,6834.794967,5172.27975,3543.806574,15550.88129,69181200
3/11/2022 17:30,244.97,246.16,246.48,19.74,14.57,10.28,0.99,4787.350722,3550.685688,2508.476256,10846.51267,69183000
3/11/2022 18:00,245.92,246.95,247.32,9.28,7.29,5.11,0.99,2259.316224,1782.262845,1251.167148,5292.746217,69184800
3/11/2022 18:30,246.47,247.55,247.6,8.74,6.68,5.56,0.99,2132.606322,1637.09766,1362.88944,5132.593422,69186600
3/11/2022 19:00,244.49,245.68,245.14,8.56,6.95,5.41,0.99,2071.906056,1690.40124,1312.945326,5075.252622,69188400
3/11/2022 19:30,242.79,244.22,242.86,8.34,7.1,5.68,0.98,1984.371228,1699.28276,1351.855904,5035.509892,69190200
3/11/2022 20:00,243.08,244.44,243.17,8.16,7.83,5.74,0.99,1963.697472,1894.825548,1381.837842,5240.360862,69192000
3/11/2022 20:30,243.72,244.92,243.75,8.4,8.77,5.96,0.99,2026.77552,2126.468916,1438.2225,5591.466936,69193800
3/11/2022 21:00,243.92,244.99,244.04,8.31,7.83,4.41,0.99,2006.705448,1899.088983,1065.454236,4971.248667,69195600
3/11/2022 21:30,244.64,245.54,244.35,8.16,6.98,5.71,0.99,1976.299776,1696.730508,1381.286115,5054.316399,69197400
3/11/2022 22:00,245.92,246.95,245.78,8.16,6.95,5.8,0.99,1986.640128,1699.139475,1411.26876,5097.048363,69199200
3/11/2022 22:30,245.88,247,245.74,8.1,6.95,6.08,0.99,1971.71172,1699.4835,1479.158208,5150.353428,69201000
3/11/2022 23:00,247.05,248.15,246.88,7.95,6.65,5.93,0.98,1924.76655,1617.19355,1434.718432,4976.678532,69202800
3/11/2022 23:30,247.38,248.49,247.03,8.01,5.23,6.08,0.99,1961.698662,1286.606673,1486.922976,4735.228311,69204600
3/12/2022 0:00,247.6,248.54,247.08,7.89,6.11,5.71,0.98,1914.49272,1488.207812,1382.610264,4785.310796,69206400
3/12/2022 0:30,247.22,248.42,246.93,7.71,5.71,4.84,0.98,1867.944876,1390.108636,1171.238376,4429.291888,69208200
3/12/2022 1:00,247.12,248.32,246.98,7.62,6.83,4.69,0.98,1845.393312,1662.105088,1135.169476,4642.667876,69210000
3/12/2022 1:30,246.65,247.75,246.38,7.62,6.77,4.84,0.98,1841.88354,1643.72215,1168.629616,4654.235306,69211800
3/12/2022 2:00,246.95,247.86,246.52,7.59,6.59,4.72,0.98,1836.86349,1600.729452,1140.302912,4577.895854,69213600
3/12/2022 2:30,247.22,248.35,246.98,7.56,6.38,4.84,0.98,1831.603536,1552.78354,1171.475536,4555.862612,69215400
3/12/2022 3:00,247.48,248.75,247.44,7.5,6.47,3.87,0.99,1837.539,1593.318375,948.016872,4378.874247,69217200
3/12/2022 3:30,247.56,248.8,247.48,7.5,6.14,3.63,0.99,1838.133,1512.35568,889.368876,4239.857556,69219000
3/12/2022 4:00,248.61,249.52,248.13,7.32,6.29,4.75,0.98,1783.428696,1538.091184,1155.04515,4476.56503,69220800
3/12/2022 4:30,248.77,249.83,248.34,7.38,5.8,4.78,0.98,1799.204148,1420.03372,1163.323896,4382.561764,69222600
3/12/2022 5:00,247.81,249.02,247.68,7.17,6.08,4.81,0.98,1741.261746,1483.760768,1167.513984,4392.536498,69224400
3/12/2022 5:30,248.39,249.69,248.15,7.01,4.99,4.81,0.99,1723.801761,1233.493569,1181.665485,4138.960815,69226200
3/12/2022 6:00,248.23,249.16,247.77,7.04,5.99,4.9,0.98,1712.588416,1462.619032,1189.79154,4364.998988,69228000
3/12/2022 6:30,247.96,248.75,247.24,6.8,5.65,6.8,0.98,1652.40544,1377.32875,1647.60736,4677.34155,69229800
3/12/2022 7:00,247.94,248.63,247.34,6.65,5.59,5.87,0.97,1599.33697,1348.146449,1408.329226,4355.812645,69231600
3/12/2022 7:30,247.96,248.68,248.23,6.59,5.56,5.74,0.97,1585.034708,1341.180976,1382.094994,4308.310678,69233400
3/12/2022 8:00,244.59,245.06,245.26,6.86,5.53,5.65,0.98,1644.329652,1328.078164,1358.00462,4330.412436,69235200
3/12/2022 8:30,243.58,244.01,244.28,6.95,5.44,5.5,0.98,1659.02338,1300.866112,1316.6692,4276.558692,69237000
3/12/2022 9:00,242.38,242.79,243.03,7.17,5.68,5.65,0.99,1720.485954,1365.256728,1359.388305,4445.130987,69238800
3/12/2022 9:30,240.99,241.29,241.81,7.32,5.83,4.96,1,1764.0468,1406.7207,1199.3776,4370.1451,69240600
3/12/2022 10:00,242.55,242.98,243.3,7.35,6.59,6.11,0.99,1764.915075,1585.225818,1471.69737,4821.838263,69242400
3/12/2022 10:30,242.77,243.27,243.49,7.38,6.35,6.38,0.99,1773.726174,1529.316855,1537.931538,4840.974567,69244200
3/12/2022 11:00,241.86,242.14,242.58,7.41,7.04,7.13,0.99,1774.260774,1687.618944,1712.299446,5174.179164,69246000
3/12/2022 11:30,242.08,242.33,242.74,7.44,6.56,6.8,0.99,1783.064448,1573.787952,1634.12568,4990.97808,69247800
3/12/2022 12:00,242.67,242.91,243.44,7.44,8.19,6.62,0.99,1787.410152,1969.538571,1595.457072,5352.405795,69249600
3/12/2022 12:30,243.55,243.79,244.37,7.59,8.19,6.56,0.99,1830.059055,1976.673699,1587.036528,5393.769282,69251400
3/12/2022 13:00,243.6,243.96,244.34,7.95,7.41,7.2,0.99,1917.2538,1789.666164,1741.65552,5448.575484,69253200
3/12/2022 13:30,242.63,243.1,243.24,8.13,7.5,7.62,0.99,1952.856081,1805.0175,1834.953912,5592.827493,69255000
3/12/2022 14:00,241.57,242.24,242.34,8.19,7.77,7.86,0.99,1958.673717,1863.382752,1885.744476,5707.800945,69256800
3/12/2022 14:30,241.23,241.96,242,8.22,7.56,7.59,0.99,1963.081494,1810.925424,1818.4122,5592.419118,69258600
3/12/2022 15:00,241.02,241.81,241.91,8.16,7.65,7.07,0.99,1947.055968,1831.348035,1693.200663,5471.604666,69260400
3/12/2022 15:30,241.45,242.19,242.57,8.1,7.38,5.38,0.99,1936.18755,1769.488578,1291.976334,4997.652462,69262200
3/12/2022 16:00,242.03,242.77,243.05,8.19,7.62,6.68,0.99,1962.403443,1831.408326,1607.33826,5401.150029,69264000
3/12/2022 16:30,242.6,243.29,243.61,8.04,7.38,7.13,0.99,1930.99896,1777.525398,1719.569907,5428.094265,69265800
3/12/2022 17:00,243.27,244.04,244.34,8.16,7.44,6.98,0.99,1965.232368,1797.501024,1688.438268,5451.17166,69267600
3/12/2022 17:30,244.7,245.61,245.9,8.04,6.74,7.13,0.99,1947.71412,1638.857286,1735.73433,5322.305736,69269400
3/12/2022 18:00,245.01,245.74,246.12,8.01,7.65,6.5,0.98,1923.279498,1842.31278,1567.7844,5333.376678,69271200
3/12/2022 18:30,243.89,244.76,244.82,7.95,6.86,6.11,0.99,1919.536245,1662.263064,1480.891698,5062.691007,69273000
3/12/2022 19:00,242.07,243.17,242.39,8.04,7.35,5.83,0.99,1926.780372,1769.426505,1399.002363,5095.20924,69274800
3/12/2022 19:30,243.08,244.4,243.08,7.89,6.8,5.44,0.99,1898.722188,1645.3008,1309.131648,4853.154636,69276600
3/12/2022 20:00,245.13,246.19,244.95,7.86,7.17,5.65,0.98,1888.187364,1729.878654,1356.28815,4974.354168,69278400
3/12/2022 20:30,245.92,246.79,245.68,7.89,7.38,5.74,0.99,1920.905712,1803.097098,1396.101168,5120.103978,69280200
3/12/2022 21:00,246.17,247.2,246.26,7.8,8.22,5.56,0.99,1900.92474,2011.66416,1355.513544,5268.102444,69282000
3/12/2022 21:30,246.41,247.62,246.62,7.77,8.04,5.05,0.99,1895.459643,1970.956152,1232.97669,5099.392485,69283800
3/12/2022 22:00,247.26,248.25,247.31,7.8,7.95,4.96,0.99,1909.34172,1953.851625,1214.391024,5077.584369,69285600
3/12/2022 22:30,248.75,249.71,248.53,7.77,7.26,6.08,0.98,1894.13175,1776.636708,1480.841152,5151.60961,69287400
3/12/2022 23:00,247.65,248.84,247.65,7.62,7.23,5.99,0.98,1849.35114,1763.130936,1453.75503,5066.237106,69289200
3/12/2022 23:30,246.48,247.72,246.38,7.5,6.29,5.8,0.99,1830.114,1542.577212,1414.71396,4787.405172,69291000
3/13/2022 0:00,247.31,248.17,246.91,7.47,7.1,5.87,0.98,1810.457586,1726.76686,1420.374466,4957.598912,69292800
3/13/2022 0:30,247.56,248.54,247.27,7.38,6.65,4.84,0.98,1790.452944,1619.73518,1172.851064,4583.039188,69294600
3/13/2022 1:00,247.6,248.7,247.5,7.44,7.77,4.87,0.98,1805.30112,1893.75102,1181.2185,4880.27064,69296400
3/13/2022 1:30,248.46,249.59,248.29,7.29,7.65,4.93,0.98,1775.047932,1871.17623,1199.588306,4845.812468,69298200
3/13/2022 2:00,248.54,249.59,248.23,7.29,6.14,4.9,0.97,1757.500902,1486.508122,1179.83719,4423.846214,69300000
3/13/2022 2:30,248.68,249.94,248.63,7.17,6.02,4.81,0.97,1729.544532,1459.499636,1160.032991,4349.077159,69301800
3/13/2022 3:00,248.58,249.85,248.51,7.1,6.17,4.87,0.97,1711.97046,1495.327265,1173.936389,4381.234114,69303600
3/13/2022 3:30,248.08,249.21,247.82,6.95,5.56,4.41,0.98,1689.67288,1357.895448,1071.028476,4118.596804,69305400
3/13/2022 4:00,246.4,247.58,246.35,6.89,5.74,3.23,0.99,1680.71904,1406.898108,787.753395,3875.370543,69307200
3/13/2022 4:30,245.5,246.77,245.38,6.71,5.44,4.75,0.98,1614.3589,1315.580224,1142.2439,4072.183024,69309000
3/13/2022 5:00,244.95,246.07,244.7,6.68,5.59,4.72,0.98,1603.54068,1348.020674,1131.88432,4083.445674,69310800
3/13/2022 5:30,245.02,246.19,244.7,6.65,4.75,4.66,0.99,1613.08917,1157.708475,1128.89898,3899.696625,69312600
3/13/2022 6:00,244.66,245.88,244.46,6.65,5.74,4.78,0.98,1594.44922,1383.124176,1145.148424,4122.72182,69314400
3/13/2022 6:30,244.64,245.78,244.27,6.53,5.41,6.62,0.98,1565.549216,1303.076404,1584.726052,4453.351672,69316200
3/13/2022 7:00,245.47,246.38,245.13,6.29,5.83,5.44,0.98,1513.126174,1407.667492,1306.837056,4227.630722,69318000
3/13/2022 7:30,246.76,247.63,247.34,6.29,5.74,5.5,0.98,1521.077992,1392.968276,1333.1626,4247.208868,69319800
3/13/2022 8:00,246.96,247.86,247.94,6.65,5.8,5.41,0.97,1593.01548,1394.46036,1301.114738,4288.590578,69321600
3/13/2022 8:30,248.2,248.9,248.99,6.98,4.66,6.08,0.97,1680.46292,1125.07778,1468.443424,4273.984124,69323400
3/13/2022 9:00,246.86,247.44,247.77,7.35,6.74,5.8,0.98,1778.13258,1634.390688,1408.32468,4820.847948,69325200
3/13/2022 9:30,244.9,245.52,246,7.41,8.01,6.32,0.99,1796.56191,1946.949048,1539.1728,5282.683758,69327000
3/13/2022 10:00,244.39,244.87,245.4,7.5,8.34,5.8,0.99,1814.59575,2021.793642,1409.0868,5245.476192,69328800
3/13/2022 10:30,243.91,244.37,244.71,7.71,8.13,6.38,0.99,1861.740639,1966.860819,1545.637302,5374.23876,69330600
3/13/2022 11:00,243.44,243.99,244.39,8.04,8.89,7.47,0.99,1937.685024,2147.380389,1807.337367,5892.40278,69332400
3/13/2022 11:30,242.48,243.18,243.42,8.31,8.04,7.74,0.99,1994.858712,1935.615528,1865.230092,5795.704332,69334200
3/13/2022 12:00,242.14,242.55,242.84,8.47,7.71,8.47,0.99,2030.416542,1851.359895,2036.286252,5918.062689,69336000
3/13/2022 12:30,241.96,242.48,242.7,8.74,7.13,7.83,0.99,2093.583096,1711.593576,1881.33759,5686.514262,69337800
3/13/2022 13:00,243.34,244.04,244.27,8.92,7.98,8.56,0.99,2148.886872,1927.964808,2070.041688,6146.893368,69339600
3/13/2022 13:30,244.18,244.95,245.16,9.34,7.92,8.8,0.99,2257.834788,1920.60396,2135.83392,6314.272668,69341400
3/13/2022 14:00,244.09,244.63,244.88,9.19,8.13,7.83,0.99,2220.755229,1968.953481,1898.236296,6087.945006,69343200
3/13/2022 14:30,243.85,244.28,244.49,9.43,7.77,8.77,0.99,2276.510445,1879.075044,2122.735527,6278.321016,69345000
3/13/2022 15:00,243.82,244.25,244.68,9.58,7.98,8.8,0.99,2312.437644,1929.62385,2131.65216,6373.713654,69346800
3/13/2022 15:30,243.03,243.67,244.04,10.1,8.25,8.86,0.99,2430.05697,1990.174725,2140.572456,6560.804151,69348600
3/13/2022 16:00,242.14,242.69,243.1,10.31,8.25,7.92,0.99,2471.498766,1982.170575,1906.09848,6359.767821,69350400
3/13/2022 16:30,242.6,243.03,243.37,10.22,8.37,8.31,0.99,2454.57828,2013.819489,2002.180653,6470.578422,69352200
3/13/2022 17:00,243.08,243.65,243.92,10.1,8.37,8.04,0.99,2430.55692,2018.956995,1941.505632,6391.019547,69354000
3/13/2022 17:30,243.7,244.58,244.82,9.95,7.59,7.26,0.99,2400.56685,1837.798578,1759.619268,5997.984696,69355800
3/13/2022 18:00,243.79,244.39,244.87,9.8,8.83,7.1,0.99,2365.25058,2136.384063,1721.19123,6222.825873,69357600
3/13/2022 18:30,243.85,244.42,244.64,9.16,7.2,6.74,0.99,2211.32934,1742.22576,1632.384864,5585.939964,69359400
3/13/2022 19:00,242.67,243.39,242.74,9.13,7.95,6.62,0.99,2193.421329,1915.600995,1590.869412,5699.891736,69361200
3/13/2022 19:30,245.25,246.41,245.18,9.13,8.01,6.8,0.99,2216.741175,1954.006659,1650.55176,5821.299594,69363000
3/13/2022 20:00,247.98,249.11,247.87,8.98,8.59,6.89,0.99,2204.591796,2118.456351,1690.746057,6013.794204,69364800
3/13/2022 20:30,248.73,249.51,248.48,9.01,9.64,6.35,0.98,2196.236154,2357.170872,1546.29104,6099.698066,69366600
3/13/2022 21:00,247.03,247.82,246.77,8.77,9.31,6.65,0.99,2144.788569,2284.132158,1624.610295,6053.531022,69368400
3/13/2022 21:30,244.64,245.71,244.8,8.71,9.61,5.87,0.99,2109.506256,2337.660369,1422.60624,5869.772865,69370200
3/13/2022 22:00,245.64,246.71,245.66,8.59,9.4,5.68,0.99,2088.947124,2295.88326,1381.395312,5766.225696,69372000
3/13/2022 22:30,245.71,246.41,245.42,8.53,9.49,4.72,0.99,2074.947237,2315.046591,1146.798576,5536.792404,69373800
3/13/2022 23:00,245.21,246.17,245.02,8.4,9.28,5.8,0.99,2039.16636,2261.613024,1406.90484,5707.684224,69375600
3/13/2022 23:30,246.29,247.55,246.45,8.16,8.47,5.87,0.99,1989.629136,2075.781015,1432.194885,5497.605036,69377400
3/14/2022 0:00,246.53,247.67,246.47,8.01,8.92,6.05,0.98,1935.211194,2165.032072,1461.32063,5561.563896,69379200
3/14/2022 0:30,245.25,246.24,245.04,8.13,8.13,4.9,0.99,1973.943675,1981.911888,1188.68904,5144.544603,69381000
3/14/2022 1:00,245.95,246.91,245.71,8.07,8.89,4.9,0.99,1964.968335,2173.079601,1191.93921,5329.987146,69382800
3/14/2022 1:30,245.81,247.01,245.73,8.07,8.5,5.02,0.99,1963.849833,2078.58915,1221.228954,5263.667937,69384600
3/14/2022 2:00,246.22,247.22,245.97,8.01,8.71,4.96,0.99,1952.499978,2131.753338,1207.811088,5292.064404,69386400
3/14/2022 2:30,247.01,248.05,246.69,7.95,7.95,4.87,0.99,1944.092205,1952.277525,1189.366497,5085.736227,69388200
3/14/2022 3:00,247.03,248.17,246.81,7.86,7.59,4.87,0.98,1902.822684,1845.938094,1177.925406,4926.686184,69390000
3/14/2022 3:30,246.69,248.01,246.6,7.8,7.59,4.99,0.99,1904.94018,1863.571941,1218.22866,4986.740781,69391800
3/14/2022 4:00,247.14,248.27,246.86,7.77,7.47,4.87,0.99,1901.075022,1836.031131,1190.186118,4927.292271,69393600
3/14/2022 4:30,247.63,248.78,247.51,7.71,7.5,3.45,0.99,1890.135027,1847.1915,845.370405,4582.696932,69395400
3/14/2022 5:00,247.84,249.18,247.79,7.65,7.23,4.75,0.99,1877.01624,1783.555686,1165.232475,4825.804401,69397200
3/14/2022 5:30,247.96,249.25,247.77,7.65,6.74,4.99,0.99,1877.92506,1663.14555,1224.008577,4765.079187,69399000
3/14/2022 6:00,246.79,247.72,246.36,7.62,7.62,4.87,0.98,1842.929004,1849.873872,1175.777736,4868.580612,69400800
3/14/2022 6:30,246.07,247.07,245.47,7.5,6.38,7.68,0.98,1808.6145,1544.780468,1847.505408,5200.900376,69402600
3/14/2022 7:00,245.85,246.65,245.49,7.32,6.2,5.8,0.98,1763.62956,1498.6454,1395.36516,4657.64012,69404400
3/14/2022 7:30,246.19,246.89,246.53,7.29,6.95,6.11,0.98,1758.830598,1681.56779,1476.172334,4916.570722,69406200
3/14/2022 8:00,244.94,245.73,245.97,18.11,15.33,7.98,1,4435.8634,3767.0409,1962.8406,10165.7449,69408000
3/14/2022 8:30,243.84,244.76,245.19,27.39,20.86,8.95,1,6678.7776,5105.6936,2194.4505,13978.9217,69409800
3/14/2022 9:00,241.72,242.27,242.93,29.48,26.06,16.02,1,7125.9056,6313.5562,3891.7386,17331.2004,69411600
3/14/2022 9:30,240.97,241.59,242.14,31.68,29.36,20.68,1,7633.9296,7093.0824,5007.4552,19734.4672,69413400
3/14/2022 10:00,239.99,240.8,241.43,30.78,30.9,18.29,1,7386.8922,7440.72,4415.7547,19243.3669,69415200
3/14/2022 10:30,239.65,240.32,241.11,30.2,31.41,16.96,0.99,7165.0557,7472.966688,4048.333344,18686.35573,69417000
3/14/2022 11:00,239.63,240.32,240.93,29.11,29.3,16.99,0.99,6905.873007,6970.96224,4052.466693,17929.30194,69418800
3/14/2022 11:30,240.02,240.21,241.07,29.14,31.53,17.72,0.99,6924.240972,7498.083087,4229.042796,18651.36686,69420600
3/14/2022 12:00,239.44,239.61,240.37,29.84,30.9,18.68,0.99,7073.440704,7329.90951,4445.210484,18848.5607,69422400
3/14/2022 12:30,239.47,239.9,240.44,30.11,29.45,19.44,0.99,7138.337283,6994.40445,4627.412064,18760.1538,69424200
3/14/2022 13:00,239.65,240.04,240.73,29.57,29.9,19.29,0.99,7015.585995,7105.42404,4597.244883,18718.25492,69426000
3/14/2022 13:30,240.73,241.07,241.69,28.66,29.78,18.2,0.99,6830.328582,7107.273954,4354.77042,18292.37296,69427800
3/14/2022 14:00,241.48,241.9,242.38,29.14,31.2,18.87,1,7036.7272,7547.28,4573.7106,19157.7178,69429600
3/14/2022 14:30,241.43,241.93,242.46,31.38,32.56,19.23,1,7576.0734,7877.2408,4662.5058,20115.82,69431400
3/14/2022 15:00,240.62,241.17,241.74,30.78,31.05,17.96,0.99,7332.220764,7413.445215,4298.233896,19043.89988,69433200
3/14/2022 15:30,240.76,241.48,242.07,29.9,30.05,17.87,0.99,7126.73676,7183.90926,4282.532991,18593.17901,69435000
3/14/2022 16:00,241.07,241.81,242.39,29.84,29.45,17.2,0.99,7121.593512,7050.091455,4127.41692,18299.10189,69436800
3/14/2022 16:30,242.36,243.05,243.58,29.72,28.57,16.48,0.99,7130.909808,6874.499115,3974.056416,17979.46534,69438600
3/14/2022 17:00,243.79,244.85,244.97,27.63,25.18,14.15,0.99,6668.558523,6103.66977,3431.662245,16203.89054,69440400
3/14/2022 17:30,245.74,247.07,246.33,21.92,18.32,13.94,0.99,5332.754592,4481.059176,3399.501798,13213.31557,69442200
3/14/2022 18:00,247.6,248.66,247.93,17.69,16.27,11.4,1,4380.044,4045.6982,2826.402,11252.1442,69444000
3/14/2022 18:30,244.27,245.54,244.58,14.78,11.64,7.74,1,3610.3106,2858.0856,1893.0492,8361.4454,69445800
3/14/2022 19:00,243.3,244.68,243.48,10.7,6.5,6.23,0.99,2577.2769,1574.5158,1501.711596,5653.504296,69447600
3/14/2022 19:30,242.62,244.16,242.81,10.88,5.65,6.02,0.99,2613.308544,1365.70896,1447.099038,5426.116542,69449400
3/14/2022 20:00,242.98,244.39,243.05,11,5.93,6.62,0.99,2646.0522,1434.740373,1592.90109,5673.693663,69451200
3/14/2022 20:30,243.89,245.23,243.85,11.25,7.86,6.65,0.99,2716.324875,1908.232722,1605.386475,6229.944072,69453000
3/14/2022 21:00,244.23,245.61,244.28,10.88,7.8,6.83,0.99,2630.650176,1896.60042,1651.748076,6178.998672,69454800
3/14/2022 21:30,244.73,246.22,244.78,10.7,6.44,6.65,0.99,2592.42489,1569.800232,1611.50913,5773.734252,69456600
3/14/2022 22:00,245.28,246.6,245.25,10.55,6.26,6.14,0.99,2561.82696,1528.27884,1490.77665,5580.88245,69458400
3/14/2022 22:30,245.64,246.98,245.54,10.55,6.26,6.59,0.99,2565.58698,1530.633852,1601.927514,5698.148346,69460200
3/14/2022 23:00,246.6,247.89,246.6,10.52,6.23,5.47,1,2594.232,1544.3547,1348.902,5487.4887,69462000
3/14/2022 23:30,245.81,247.2,245.62,10.28,6.68,6.65,0.99,2501.657532,1634.78304,1617.03927,5753.479842,69463800
3/15/2022 0:00,246.07,247.48,246,10.34,7.07,6.02,0.99,2518.920162,1732.186764,1466.1108,5717.217726,69465600
3/15/2022 0:30,244.68,246.05,244.54,10.22,6.02,5.8,0.99,2475.623304,1466.40879,1404.14868,5346.180774,69467400
3/15/2022 1:00,245.18,246.52,245.04,10.16,7.2,5.77,0.99,2466.118512,1757.19456,1399.741992,5623.055064,69469200
3/15/2022 1:30,246.19,247.58,246.05,10.1,7.04,6.02,0.99,2461.65381,1725.533568,1466.40879,5653.596168,69471000
3/15/2022 2:00,246.22,247.53,246.1,9.98,7.07,5.8,0.99,2432.702844,1732.536729,1413.1062,5578.345773,69472800
3/15/2022 2:30,246.22,247.68,246.1,9.89,6.59,5.83,0.99,2410.764642,1615.889088,1420.41537,5447.0691,69474600
3/15/2022 3:00,246.67,248.03,246.55,9.7,6.71,5.77,0.99,2368.77201,1647.638487,1408.367565,5424.778062,69476400
3/15/2022 3:30,246.89,248.32,246.77,9.83,6.47,5.87,0.99,2402.659413,1590.564096,1434.054501,5427.27801,69478200
3/15/2022 4:00,247.36,248.77,247.22,9.8,6.77,5.87,0.99,2399.88672,1667.331171,1436.669586,5503.887477,69480000
3/15/2022 4:30,247.74,249.23,247.65,9.89,6.32,5.93,0.99,2425.647114,1559.382264,1453.878855,5438.908233,69481800
3/15/2022 5:00,247.5,249.02,247.53,9.7,6.5,4.96,0.99,2376.7425,1602.4437,1215.471312,5194.657512,69483600
3/15/2022 5:30,247.22,248.77,247.26,9.52,5.71,5.2,0.99,2329.999056,1406.271933,1272.89448,5009.165469,69485400
3/15/2022 6:00,247.03,248.3,246.79,9.52,6.56,5.93,0.99,2328.208344,1612.55952,1448.830053,5389.597917,69487200
3/15/2022 6:30,247.58,248.66,247.07,9.52,6.11,8.16,0.99,2333.391984,1504.119474,1995.930288,5833.441746,69489000
3/15/2022 7:00,246.33,247.36,245.97,9.28,6.29,6.92,0.99,2263.082976,1540.335456,1685.091276,5488.509708,69490800
3/15/2022 7:30,245.4,246.65,245.21,9.37,5.83,6.95,0.99,2276.40402,1423.589805,1687.167405,5387.16123,69492600
